2,049;2,258;2,609;3,012;3,465;3,716;3,934;4,193;4,422;4,592;4,753;4,992;5,15
2,063;2,322;2,645;2,951;3,465;3,716;3,934;4,155;4,397;4,573;4,753;4,992;5,121
1,978;2,306;2,609;2,992;3,555;3,737;3,977;4,193;4,397;4,592;4,753;4,992;5,15
1,909;2,338;2,609;2,931;3,446;3,697;3,977;4,213;4,377;4,573;4,729;4,971;5,097
1,909;2,306;2,627;2,992;3,488;3,697;3,977;4,193;4,397;4,616;4,779;4,971;5,121
1,978;2,322;2,627;2,951;3,465;3,716;3,977;4,193;4,397;4,616;4,753;4,971;5,15
2,078;2,322;2,609;2,992;3,465;3,716;3,959;4,155;4,397;4,592;4,753;4,992;5,172
2,107;2,322;2,627;2,931;3,511;3,737;3,934;4,213;4,377;4,552;4,779;4,971;5,121
2,02;2,29;2,609;2,931;3,446;3,716;3,977;4,174;4,377;4,573;4,779;4,945;5,121
1,882;2,322;2,627;2,931;3,511;3,737;3,995;4,174;4,356;4,573;4,779;4,992;5,121
1,909;2,258;2,645;2,951;3,446;3,716;3,995;4,213;4,377;4,592;4,779;4,971;5,121
1,992;2,29;2,592;2,951;3,511;3,716;3,934;4,213;4,377;4,592;4,779;4,971;5,097
2,078;2,258;2,609;2,951;3,488;3,716;3,959;4,193;4,377;4,616;4,779;4,945;5,121
2,049;2,258;2,609;2,951;3,465;3,737;3,995;4,174;4,397;4,592;4,729;4,92;5,121
1,923;2,306;2,609;2,931;3,465;3,716;3,977;4,213;4,397;4,592;4,779;4,945;5,121
1,882;2,243;2,627;2,971;3,446;3,697;3,959;4,174;4,377;4,616;4,779;4,92;5,121
1,964;2,274;2,592;2,951;3,511;3,737;3,934;4,155;4,377;4,573;4,753;4,945;5,15
2,049;2,29;2,609;2,951;3,446;3,737;3,977;4,213;4,397;4,573;4,779;4,945;5,121
2,063;2,306;2,627;2,951;3,528;3,716;3,934;4,235;4,422;4,592;4,729;4,92;5,121
2,006;2,306;2,627;2,971;3,446;3,716;3,934;4,155;4,377;4,552;4,753;4,971;5,097
1,937;2,338;2,627;2,951;3,528;3,716;3,995;4,174;4,356;4,592;4,753;4,92;5,121
1,909;2,306;2,627;2,992;3,488;3,737;3,977;4,213;4,356;4,552;4,753;4,971;5,121
1,992;2,306;2,592;2,971;3,488;3,737;3,917;4,193;4,377;4,592;4,753;4,945;5,121
2,078;2,243;2,609;2,951;3,446;3,697;3,934;4,155;4,397;4,592;4,779;4,945;5,15
2,02;2,243;2,627;2,992;3,488;3,737;3,934;4,193;4,397;4,592;4,779;4,945;5,15
1,909;2,274;2,627;2,911;3,446;3,737;3,959;4,213;4,377;4,592;4,729;4,971;5,121
1,937;2,322;2,645;2,951;3,511;3,716;3,977;4,155;4,397;4,616;4,753;4,971;5,121
2,063;2,29;2,609;2,872;3,446;3,716;3,977;4,193;4,377;4,573;4,753;4,971;5,121
2,049;2,306;2,627;2,971;3,511;3,758;3,977;4,213;4,377;4,592;4,729;4,92;5,172
1,937;2,274;2,609;2,891;3,421;3,758;3,959;4,193;4,397;4,573;4,729;4,971;5,15
1,909;2,274;2,627;2,971;3,488;3,737;3,977;4,193;4,397;4,573;4,779;4,945;5,121
1,937;2,274;2,574;2,971;3,465;3,737;3,917;4,213;4,422;4,592;4,753;4,971;5,15
2,063;2,243;2,627;2,951;3,511;3,716;3,959;4,174;4,377;4,592;4,779;4,971;5,121
2,078;2,243;2,609;2,971;3,465;3,737;3,977;4,174;4,377;4,592;4,779;4,971;5,097
2,006;2,274;2,609;2,891;3,528;3,737;3,959;4,213;4,377;4,592;4,779;4,945;5,121
1,937;2,29;2,609;2,911;3,465;3,737;3,917;4,155;4,377;4,616;4,779;4,92;5,121
1,909;2,29;2,574;2,931;3,528;3,716;3,959;4,174;4,377;4,552;4,753;4,945;5,15
1,978;2,322;2,609;3,012;3,465;3,716;3,934;4,213;4,356;4,573;4,779;4,945;5,15
2,078;2,306;2,574;2,971;3,511;3,758;3,977;4,193;4,397;4,573;4,779;4,945;5,15
2,078;2,227;2,627;2,931;3,421;3,737;3,959;4,174;4,334;4,552;4,753;4,971;5,097
1,978;2,227;2,592;2,951;3,488;3,737;3,959;4,213;4,334;4,573;4,753;4,945;5,121
